g, min, max, mean, std
3209, 22227.49159, 37005.74832, 23633.89326, 2963.94318
3210, 22227.49159, 32992.47995, 23467.19170, 2573.08712
3211, 22227.49159, 33806.43898, 23761.07737, 2588.18856
3212, 22227.49159, 36047.05413, 23473.05207, 2822.86398
3213, 22227.49159, 33332.56768, 23153.64335, 2061.13003
3214, 22227.49159, 32858.53919, 23213.18559, 2090.41934
3215, 22227.49159, 345698.56513, 26892.21855, 32181.35693
3216, 22227.49159, 75057.19458, 23792.52299, 5859.05490
3217, 22227.49159, 34321.71429, 23451.87648, 2371.20448
3218, 22227.49159, 283341.51119, 27237.72908, 27590.90625
3219, 22227.49159, 33806.43898, 23231.76427, 2174.73149
3220, 22227.49159, 34041.16309, 23315.42572, 2460.57091
3221, 22227.49159, 508271.78078, 33405.98459, 65049.10317
3222, 22227.49159, 145916.78049, 24681.92587, 12406.83218
3223, 22227.49159, 36936.24721, 24047.55327, 3269.01865
3224, 22227.49159, 33261.84289, 23389.45227, 2513.41451
3225, 22227.49159, 31816.63299, 23305.80520, 2136.87099
3226, 22227.49159, 33091.41868, 23457.52568, 2631.81178
3227, 22227.49159, 30277.06737, 23091.46897, 1775.89681
3228, 22227.49159, 285679.24773, 27204.67770, 27809.75242
3229, 22227.49159, 33806.43898, 23370.28291, 2412.07152
3230, 22227.49159, 35103.18286, 23429.47467, 2320.99433
3231, 22227.49159, 35831.90956, 23456.45160, 2719.29595
3232, 22227.49159, 33806.43898, 23068.41266, 2158.54446
3233, 22227.49159, 306546.47215, 26487.39541, 28442.03919
3234, 22227.49159, 33806.43898, 23710.22051, 2822.97956
3235, 22227.49159, 225946.20733, 25310.18145, 20301.16718
3236, 22227.49159, 69409.02693, 23665.95276, 5121.67007
3237, 22227.49159, 35254.17786, 23924.44139, 3198.34622
3238, 22227.49159, 38217.68250, 24221.44204, 3518.89656
3239, 22227.49159, 257468.34235, 25738.89919, 23437.31552
3240, 22227.49159, 33257.26251, 23492.04287, 2578.90250
3241, 22227.49159, 337200.88188, 27190.40150, 31345.85656
3242, 22227.49159, 33806.43898, 23419.17352, 2572.34943
3243, 22227.49159, 33806.43898, 23893.52516, 3042.36061
3244, 22227.49159, 37761.96409, 23790.68868, 3065.46172
3245, 22227.49159, 35868.90195, 23620.99366, 2850.70114
3246, 22227.49159, 34733.77279, 23207.10780, 2329.13630
3247, 22227.49159, 35100.58594, 23563.45503, 2672.87558
3248, 22227.49159, 36677.68462, 23708.23903, 2976.08014
3249, 22227.49159, 29685.24080, 23159.98682, 1831.73935
3250, 22227.49159, 141069.94051, 24708.30328, 12035.92300
3251, 22227.49159, 262034.91546, 26467.52127, 24300.34874
3252, 22227.49159, 37637.08260, 24061.56132, 3073.30943
3253, 22227.49159, 33806.43898, 23794.43646, 2841.55788
3254, 22227.49159, 33806.43898, 23875.81220, 2854.47651
3255, 22227.49159, 29801.56016, 22895.09164, 1503.76285
3256, 22227.49159, 33392.16551, 23505.09176, 2610.93718
3257, 22227.49159, 33806.43898, 23336.42363, 2299.89002
3258, 22227.49159, 104688.41005, 24630.96302, 8523.71577
3259, 22227.49159, 32820.70043, 23516.61608, 2667.24729
3260, 22227.49159, 34893.54320, 23454.13245, 2460.26859
3261, 22227.49159, 36053.73841, 23422.97530, 2477.96572
3262, 22227.49159, 34028.28161, 23469.96602, 2669.86643
3263, 22227.49159, 93659.34583, 24127.97230, 7438.17619
3264, 22227.49159, 262574.76918, 25496.75905, 23963.43170
3265, 22227.49159, 33806.43898, 23401.34105, 2554.53132
3266, 22227.49159, 34922.90983, 23391.94117, 2527.97119
3267, 22227.49159, 56577.83510, 23672.74818, 4305.01177
3268, 22227.49159, 34984.26946, 23030.85247, 1867.60040
3269, 22227.49159, 34932.54595, 23940.46451, 3168.79931
3270, 22227.49159, 33356.55479, 23375.03144, 2184.66109
3271, 22227.49159, 390399.56285, 27395.60755, 36577.12323
3272, 22227.49159, 32678.20700, 23700.20487, 2396.15473
3273, 22227.49159, 33968.48500, 23327.46506, 2649.13903
3274, 22227.49159, 298094.98820, 25974.78951, 27447.59373
3275, 22227.49159, 36408.39911, 23955.44962, 3537.45458
3276, 22227.49159, 35945.35406, 23371.60692, 2489.32025
3277, 22227.49159, 362349.84660, 28941.39983, 39110.85520
3278, 22227.49159, 51928.19299, 23500.16565, 3415.59981
3279, 22227.49159, 33806.43898, 23691.35397, 2688.72111
3280, 22227.49159, 36991.91628, 23537.40117, 2695.20397
3281, 22227.49159, 33806.43898, 23777.20637, 2774.65499
3282, 22227.49159, 36619.80740, 23485.22398, 2658.67803
3283, 22227.49159, 184059.74781, 24946.83616, 16188.24122
3284, 22227.49159, 33806.43898, 23396.00682, 2427.76084
3285, 22227.49159, 36909.85212, 23987.52733, 3385.45796
3286, 22227.49159, 42246.75622, 23881.74139, 3267.61824
3287, 22227.49159, 33806.43898, 23806.41700, 2720.83192
3288, 22227.49159, 35153.92920, 23603.62779, 2520.15892
3289, 22227.49159, 417739.63960, 30666.46665, 51083.16464
3290, 22227.49159, 33046.96477, 23751.06413, 2681.59839
3291, 22227.49159, 35306.14403, 23531.24921, 2414.10744
3292, 22227.49159, 32678.20700, 23588.28383, 2487.94172
3293, 22227.49159, 34460.79966, 23326.21204, 2228.20934
3294, 22227.49159, 34577.49190, 23441.58238, 2653.41584
3295, 22227.49159, 262034.91546, 25954.57133, 23853.50552
3296, 22227.49159, 177999.64336, 24725.10175, 15584.34481
3297, 22227.49159, 36933.81572, 23620.87563, 2994.40374
3298, 22227.49159, 355410.16069, 29416.43250, 40893.39597
3299, 22227.49159, 32678.20700, 23389.70625, 2197.12753
3300, 22227.49159, 38892.29883, 23918.83321, 3222.16214
3301, 22227.49159, 190424.07608, 26236.64873, 18196.27019
3302, 22227.49159, 30455.92084, 22882.36307, 1367.91695
3303, 22227.49159, 33685.66757, 23671.25684, 2610.96368
3304, 22227.49159, 37145.03991, 23921.25516, 3054.63607
3305, 22227.49159, 37461.80888, 23725.04181, 2976.82790
3306, 22227.49159, 36936.24721, 23561.05150, 2961.87281
3307, 22227.49159, 35557.44179, 23444.65205, 2543.78066
3308, 22227.49159, 409603.44699, 27461.49654, 38512.85200
3309, 22227.49159, 34041.16309, 23532.09514, 2531.34025
3310, 22227.49159, 36302.34766, 23497.66412, 2702.92993
3311, 22227.49159, 88969.17807, 24042.76992, 6915.36945
3312, 22227.49159, 36991.91628, 23715.14488, 3193.14685
3313, 22227.49159, 32678.20700, 23131.26102, 2107.42782
3314, 22227.49159, 80777.92064, 23972.22880, 6231.68057
3315, 22227.49159, 32942.55464, 23301.38209, 2226.34172
3316, 22227.49159, 418868.42940, 27616.65624, 39428.60974
3317, 22227.49159, 40938.49745, 23413.74503, 2701.97128
3318, 22227.49159, 36212.10100, 23688.54500, 3015.96763
3319, 22227.49159, 33806.43898, 23723.74599, 2861.69601
3320, 22227.49159, 39533.49353, 23611.36632, 2962.24858
3321, 22227.49159, 306546.47215, 28323.92524, 33365.35802
3322, 22227.49159, 34433.24574, 23563.40373, 2740.58640
3323, 22227.49159, 33176.59517, 23610.96523, 2583.11368
3324, 22227.49159, 37821.77282, 23937.92599, 3427.53559
3325, 22227.49159, 34317.77901, 23394.59576, 2430.19880
3326, 22227.49159, 35509.49468, 23791.48387, 3129.94797
3327, 22227.49159, 320858.74125, 26477.03988, 29707.63067
3328, 22227.49159, 129044.26016, 24266.97424, 10761.23847
3329, 22227.49159, 56577.83510, 23650.33277, 4114.46607
3330, 22227.49159, 48270.71064, 23762.70169, 3718.15768
3331, 22227.49159, 37202.30160, 23279.02145, 2675.39676
3332, 22227.49159, 33665.06508, 23314.69376, 2490.93748
3333, 22227.49159, 44022.05933, 23478.88876, 3054.42054
3334, 22227.49159, 215770.88380, 25890.31663, 19837.45324
3335, 22227.49159, 69548.64659, 24053.93383, 5388.67473
3336, 22227.49159, 33949.90377, 23363.09527, 2382.33295
3337, 22227.49159, 33701.32545, 23835.97310, 2779.80668
3338, 22227.49159, 37202.15483, 23713.85399, 2826.52657
3339, 22227.49159, 490081.86354, 28754.96770, 46795.26012
3340, 22227.49159, 33751.27235, 23678.49479, 2544.81131
3341, 22227.49159, 33806.43898, 23606.01626, 2611.73618
3342, 22227.49159, 129044.26016, 24666.35628, 10812.77124
3343, 22227.49159, 33806.43898, 23450.56510, 2496.84797
3344, 22227.49159, 204289.37878, 25538.39392, 18208.87741
3345, 22227.49159, 35524.67912, 23403.58030, 2775.09951
3346, 22227.49159, 33946.05865, 23871.49450, 3061.13785
3347, 22227.49159, 492098.61252, 30471.39262, 51018.94283
3348, 22227.49159, 44321.42954, 23514.79043, 3187.19947
3349, 22227.49159, 41627.71723, 23389.30796, 2702.18277
3350, 22227.49159, 235886.68471, 25362.26719, 21273.34233
3351, 22227.49159, 32678.20700, 23485.37636, 2420.93472
3352, 22227.49159, 32678.20700, 23697.08536, 2496.32861
3353, 22227.49159, 370433.49965, 26820.56473, 34620.98713
3354, 22227.49159, 33806.43898, 23443.50969, 2598.02620
3355, 22227.49159, 37839.38858, 23529.33804, 2814.80182
3356, 22227.49159, 39541.47457, 23753.30814, 3294.42874
3357, 22227.49159, 36312.04030, 23121.34127, 2074.25757
3358, 22227.49159, 328774.97952, 26586.44556, 30489.27651
3359, 22227.49159, 36224.12627, 23491.89506, 2506.09722
3360, 22227.49159, 491475.71137, 28505.40032, 46629.45916
3361, 22227.49159, 32678.20700, 23131.08331, 1867.56777
3362, 22227.49159, 35178.57466, 23393.68657, 2448.62611
3363, 22227.49159, 33806.43898, 23457.39751, 2634.90833
3364, 22227.49159, 33806.43898, 23688.14638, 2641.52845
3365, 22227.49159, 33806.43898, 23482.85841, 2441.74272
3366, 22227.49159, 435853.28996, 27642.59690, 41109.11682
3367, 22227.49159, 35238.91417, 23736.83104, 3177.45221
3368, 22227.49159, 30277.06737, 23060.35382, 1751.02121
3369, 22227.49159, 34439.98145, 23637.30019, 2760.12687
3370, 22227.49159, 32678.20700, 23298.81913, 2267.95074
3371, 22227.49159, 34019.66420, 23603.58475, 2467.77923
3372, 22227.49159, 176453.67253, 24830.72804, 15447.92001
3373, 22227.49159, 129698.62084, 24765.68699, 10885.33615
3374, 22227.49159, 84566.57710, 24061.92238, 6565.28346
3375, 22227.49159, 33806.43898, 23675.98132, 2777.26685
3376, 22227.49159, 36503.64536, 23882.03723, 3037.62151
3377, 22227.49159, 370433.49965, 28229.97109, 36467.56228
3378, 22227.49159, 32118.36125, 23399.29402, 2234.94297
3379, 22227.49159, 32678.20700, 23667.95431, 2709.22330
3380, 22227.49159, 34552.91945, 23625.47817, 3039.46033
3381, 22227.49159, 33806.43898, 23395.70577, 2377.59629
3382, 22227.49159, 70717.74829, 24050.01614, 5313.18960
3383, 22227.49159, 32620.25179, 23578.67767, 2558.97361
3384, 22227.49159, 35373.03637, 23464.71221, 2737.42417
3385, 22227.49159, 481647.89711, 31460.58160, 54157.00246
3386, 22227.49159, 443752.31760, 27863.38557, 41879.67251
3387, 22227.49159, 33806.43898, 23757.82651, 2833.84986
3388, 22227.49159, 31150.45529, 23189.40195, 1988.10935
3389, 22227.49159, 32678.20700, 23242.23822, 2282.68825
3390, 22227.49159, 34321.71429, 23564.46582, 2495.55837
3391, 22227.49159, 372683.10349, 26947.25669, 34868.34141
3392, 22227.49159, 32678.20700, 24085.04044, 3079.68793
3393, 22227.49159, 293153.99926, 26545.43439, 26980.27039
3394, 22227.49159, 38074.87592, 23239.27883, 2310.97405
3395, 22227.49159, 54253.54431, 23973.49485, 4120.22353
3396, 22227.49159, 39541.47457, 24130.09642, 3343.50142
3397, 22227.49159, 34748.78110, 23708.75307, 2666.57489
3398, 22227.49159, 34083.33631, 23635.62576, 2639.47416
3399, 22227.49159, 164310.93112, 25046.11521, 14364.12770
3400, 22227.49159, 33806.43898, 23921.63996, 2903.62357
3401, 22227.49159, 34616.73696, 23331.75557, 2337.01209
3402, 22227.49159, 417739.63960, 27764.17153, 39301.27295
3403, 22227.49159, 120704.62714, 24472.50234, 10042.54434
3404, 22227.49159, 33806.43898, 23807.42831, 2891.47089
3405, 22227.49159, 35375.33836, 23756.50767, 2868.09077
3406, 22227.49159, 33806.43898, 23789.42664, 2961.32483
3407, 22227.49159, 262034.91546, 26194.65817, 23904.52171
3408, 22227.49159, 33139.39922, 23477.24536, 2316.57899
3409, 22227.49159, 39338.02035, 23449.78540, 2745.21719
3410, 22227.49159, 34490.86953, 23627.89537, 2638.62336
3411, 22227.49159, 196326.97933, 25559.47463, 17450.39322
3412, 22227.49159, 84566.57710, 24151.97404, 6713.82551
3413, 22227.49159, 32678.20700, 23386.36510, 2176.76351
3414, 22227.49159, 33806.43898, 23665.40725, 2574.72374
3415, 22227.49159, 34151.69962, 23455.87684, 2424.98728
3416, 22227.49159, 36295.52855, 23517.49774, 2540.38306
3417, 22227.49159, 32337.30990, 23323.51514, 2331.19240
3418, 22227.49159, 34566.58845, 23566.87034, 2695.19856
3419, 22227.49159, 33806.43898, 23797.18676, 3000.85171
3420, 22227.49159, 508271.78078, 28204.68656, 48313.40395
3421, 22227.49159, 35211.56830, 23334.91051, 2580.11743
3422, 22227.49159, 33806.43898, 23213.56120, 2192.58147
3423, 22227.49159, 34328.73948, 23303.15947, 2583.03941
3424, 22227.49159, 33806.43898, 23563.68695, 2753.80364
3425, 22227.49159, 35399.17454, 24002.97392, 3339.18716
3426, 22227.49159, 36294.48196, 23807.72617, 2934.93908
3427, 22227.49159, 337200.88188, 26729.08255, 31310.02101
3428, 22227.49159, 36127.97080, 23387.58043, 2591.87739
3429, 22227.49159, 38303.47051, 23391.28600, 2574.70732
3430, 22227.49159, 36673.12275, 23743.13319, 2906.16796
3431, 22227.49159, 37148.49903, 23857.35796, 3156.67118
3432, 22227.49159, 40842.43665, 23430.76880, 2854.31721
3433, 22227.49159, 36956.70834, 23579.02974, 2913.03655
3434, 22227.49159, 32678.20700, 23328.31843, 2381.18051
3435, 22227.49159, 30468.46608, 23313.09077, 2080.86931
3436, 22227.49159, 33063.34385, 23799.54810, 2680.45601
3437, 22227.49159, 33884.75670, 23447.04601, 2526.77901
3438, 22227.49159, 35166.06420, 23424.98246, 2553.84186
3439, 22227.49159, 32678.20700, 23690.59177, 2696.16575
3440, 22227.49159, 35486.31570, 23993.82323, 3172.37142
3441, 22227.49159, 423193.95694, 30582.58855, 48269.27767
3442, 22227.49159, 320858.74125, 26448.65734, 29768.18437
3443, 22227.49159, 32958.21889, 23292.25663, 2466.35118
3444, 22227.49159, 33806.43898, 23185.18589, 2053.17130
3445, 22227.49159, 36910.15471, 24134.41530, 3398.50326
3446, 22227.49159, 39541.47457, 24146.04194, 3678.13165
3447, 22227.49159, 36380.99015, 23242.84300, 2264.43930
3448, 22227.49159, 30277.06737, 22901.90524, 1682.75902
3449, 22227.49159, 34577.49190, 23412.27016, 2493.76044
3450, 22227.49159, 453336.54499, 28150.00100, 42850.47627
3451, 22227.49159, 34555.41259, 23308.40052, 2460.49424
3452, 22227.49159, 32678.20700, 23766.86413, 2732.16511
3453, 22227.49159, 93659.34583, 23842.03638, 7287.96037
3454, 22227.49159, 34321.71429, 23616.27789, 2707.20228
3455, 22227.49159, 104688.41005, 24685.69245, 8708.97882
3456, 22227.49159, 39208.68607, 24223.38985, 3637.18830
3457, 22227.49159, 38622.37082, 23973.53705, 3315.30411
3458, 22227.49159, 32639.75146, 23451.59288, 2175.72156
3459, 22227.49159, 65781.55523, 24293.61796, 5215.78516
3460, 22227.49159, 33946.05865, 23178.70461, 2413.41671
3461, 22227.49159, 141069.94051, 24761.45310, 11987.69237
3462, 22227.49159, 37590.60789, 23668.39518, 2905.16079
3463, 22227.49159, 33806.43898, 23043.60581, 1994.22894
3464, 22227.49159, 33844.28274, 23444.36512, 2472.03726
3465, 22227.49159, 159382.72522, 25108.91950, 13873.48968
3466, 22227.49159, 38778.46976, 23285.87346, 2775.92425
3467, 22227.49159, 119386.94726, 24723.28172, 9972.48786
3468, 22227.49159, 225031.28236, 25471.28487, 20203.96091
3469, 22227.49159, 78771.31508, 24344.22939, 6450.25666
3470, 22227.49159, 41492.77609, 24192.41329, 3727.38092
3471, 22227.49159, 36361.84730, 23588.31565, 2834.84340
3472, 22227.49159, 33806.43898, 23391.70292, 2408.22375
3473, 22227.49159, 33109.30730, 23295.55698, 2409.38450
3474, 22227.49159, 32678.20700, 23087.09583, 2108.36740
3475, 22227.49159, 48937.51194, 23610.23884, 3597.26896
3476, 22227.49159, 34439.12190, 23667.18223, 2827.03072
3477, 22227.49159, 33806.43898, 23183.54853, 2201.88704
3478, 22227.49159, 36514.79738, 23729.38431, 3013.39263
3479, 22227.49159, 40856.44500, 23922.74026, 3299.96042
3480, 22227.49159, 35355.06438, 24071.11359, 3355.13009
3481, 22227.49159, 38846.06761, 23610.94349, 3008.98150
3482, 22227.49159, 33218.06072, 23418.70252, 2343.73676
3483, 22227.49159, 30714.87011, 23249.75078, 2168.44172
3484, 22227.49159, 76825.19507, 23954.17285, 5897.04522
3485, 22227.49159, 31660.05644, 23325.13912, 2257.69383
3486, 22227.49159, 186636.73983, 24769.16438, 16380.17308
3487, 22227.49159, 33806.43898, 23799.70860, 2731.34810
3488, 22227.49159, 42677.11239, 24351.37715, 3726.81642
3489, 22227.49159, 34154.93712, 23406.73629, 2495.36155
3490, 22227.49159, 35702.39097, 23513.14463, 2488.96108
3491, 22227.49159, 33806.43898, 23566.91918, 2740.37277
3492, 22227.49159, 36040.37192, 23864.54889, 3305.72844
3493, 22227.49159, 38152.55213, 23595.20266, 3194.51822
3494, 22227.49159, 32678.20700, 23581.94609, 2593.50324
3495, 22227.49159, 33806.43898, 23593.70601, 2787.63202
3496, 22227.49159, 211968.21885, 25905.45391, 19347.31130
3497, 22227.49159, 192696.84429, 25134.73683, 17038.00267
3498, 22227.49159, 36041.04915, 23931.88603, 3425.36018
3499, 22227.49159, 176453.67253, 25215.07578, 15524.77785
3500, 22227.49159, 33806.43898, 23598.03194, 2506.43143
3501, 22227.49159, 34321.71429, 23464.70490, 2560.71088
3502, 22227.49159, 34590.69254, 23450.86916, 2600.11495
3503, 22227.49159, 38179.90636, 24090.24506, 3433.83603
3504, 22227.49159, 501306.77491, 28790.32369, 47601.72665
3505, 22227.49159, 40231.77184, 23741.53942, 3236.64380
3506, 22227.49159, 34364.84118, 23724.79209, 3062.21040
3507, 22227.49159, 33806.43898, 23426.52402, 2385.48017
3508, 22227.49159, 129044.26016, 25009.57194, 10984.33779
3509, 22227.49159, 31415.44978, 23182.21314, 2000.67496
3510, 22227.49159, 459970.28308, 27882.31049, 43479.20229
3511, 22227.49159, 36086.80153, 23952.57717, 3341.96967
3512, 22227.49159, 84540.02416, 24214.67150, 6652.14389
3513, 22227.49159, 36408.39911, 23408.03358, 2533.56645
3514, 22227.49159, 38294.18498, 23649.14717, 2928.62837
3515, 22227.49159, 41017.20318, 24252.77474, 3540.77209
3516, 22227.49159, 36748.34303, 23583.22440, 2913.13165
3517, 22227.49159, 32678.20700, 23393.25262, 2295.45294
3518, 22227.49159, 36849.38478, 23503.75688, 2853.57589
3519, 22227.49159, 34460.79966, 23279.39077, 2520.29839
3520, 22227.49159, 36698.07621, 24176.71582, 3733.88721
3521, 22227.49159, 36059.59726, 23631.07307, 2881.09624
3522, 22227.49159, 54870.37621, 23751.21358, 3977.42911
3523, 22227.49159, 367930.08913, 26991.53254, 34352.00382
3524, 22227.49159, 35001.84355, 24089.47002, 3092.24712
3525, 22227.49159, 34996.77107, 23621.42312, 2851.37516
3526, 22227.49159, 32678.20700, 23282.13063, 2134.01087
3527, 22227.49159, 190424.07608, 25464.17021, 16819.92290
3528, 22227.49159, 43988.17362, 23564.76381, 2919.02002
3529, 22227.49159, 33806.43898, 23501.12440, 2355.38921
3530, 22227.49159, 285827.40662, 26443.64289, 26222.14297
3531, 22227.49159, 33806.43898, 23308.96503, 2126.29595
3532, 22227.49159, 43344.78611, 23385.29038, 2869.69176
3533, 22227.49159, 33806.43898, 23613.18484, 2793.76932
3534, 22227.49159, 124466.56391, 24730.17589, 10472.19124
3535, 22227.49159, 30661.45803, 23245.93674, 1982.14698
3536, 22227.49159, 490960.43607, 28694.52964, 46759.01329
3537, 22227.49159, 35558.96491, 23850.27002, 3053.90626
3538, 22227.49159, 37884.04215, 23851.50101, 2953.40546
3539, 22227.49159, 33806.43898, 23796.55397, 2891.67329
3540, 22227.49159, 32678.20700, 23426.08183, 2235.44602
3541, 22227.49159, 33806.43898, 23367.51400, 2277.12183
3542, 22227.49159, 32735.63791, 23778.10574, 2684.21998
3543, 22227.49159, 31912.08016, 23173.01980, 2090.35120
3544, 22227.49159, 33806.43898, 23811.77353, 3115.31066
3545, 22227.49159, 34964.28301, 23590.65225, 3015.41592
3546, 22227.49159, 33806.43898, 23402.55486, 2374.91035
3547, 22227.49159, 33806.43898, 23317.36463, 2521.56739
3548, 22227.49159, 69409.02693, 24126.52319, 5298.73900
3549, 22227.49159, 408337.93734, 27525.94536, 38373.60677
3550, 22227.49159, 33806.43898, 23768.86976, 2861.77011
3551, 22227.49159, 38065.95425, 23958.93365, 3396.69118
3552, 22227.49159, 38454.86021, 23900.79948, 3048.68868
3553, 22227.49159, 33806.43898, 24038.86084, 3128.42510
3554, 22227.49159, 235232.32403, 25602.52398, 21210.91543
3555, 22227.49159, 33578.63157, 23582.85478, 2618.44595
